reading_id,machine_id,timestamp,temperature,vibration,pressure,runtime_hours,energy_consumption,operating_load
R00013993,M0039,2024-03-19T00:00:00,46.41,3.544,118.35,9157.0,41.7,0.832
R00013994,M0039,2024-03-19T06:00:00,52.37,3.018,113.34,9159.92,45.0,0.486
R00013995,M0039,2024-03-19T12:00:00,47.1,3.408,108.8,9163.29,39.56,0.562
R00013996,M0039,2024-03-19T18:00:00,45.95,2.697,110.71,9164.99,37.26,0.283
R00013997,M0039,2024-03-20T00:00:00,50.63,3.27,109.52,9169.35,44.0,0.727
R00013998,M0039,2024-03-20T06:00:00,50.32,3.003,112.67,9173.76,40.38,0.735
R00013999,M0039,2024-03-20T12:00:00,46.89,3.114,116.53,9176.94,38.04,0.53
R00014000,M0039,2024-03-20T18:00:00,46.49,3.043,107.1,9180.9,40.78,0.659
R00014001,M0039,2024-03-21T00:00:00,47.76,3.103,105.4,9183.99,42.48,0.516
R00014002,M0039,2024-03-21T06:00:00,49.69,2.998,113.16,9187.6,40.89,0.601
R00014003,M0039,2024-03-21T12:00:00,47.18,3.244,108.03,9191.59,41.87,0.666
R00014004,M0039,2024-03-21T18:00:00,48.16,3.193,108.67,9194.42,42.83,0.471
R00014005,M0039,2024-03-22T00:00:00,47.05,3.232,106.83,9198.09,40.03,0.611
R00014006,M0039,2024-03-22T06:00:00,49.8,2.858,110.82,9200.5,40.35,0.402
R00014007,M0039,2024-03-22T12:00:00,47.71,2.918,110.68,9204.04,38.28,0.589
R00014008,M0039,2024-03-22T18:00:00,47.86,2.832,107.46,9206.02,41.2,0.332
R00014009,M0039,2024-03-23T00:00:00,45.25,3.241,113.75,9209.73,41.18,0.617
R00014010,M0039,2024-03-23T06:00:00,48.9,2.772,110.6,9212.87,41.03,0.523
R00014011,M0039,2024-03-23T12:00:00,48.44,2.978,113.08,9216.09,42.01,0.537
R00014012,M0039,2024-03-23T18:00:00,45.36,2.913,107.53,9220.06,40.03,0.662
R00014013,M0039,2024-03-24T00:00:00,47.79,3.153,109.4,9223.01,39.07,0.492
R00014014,M0039,2024-03-24T06:00:00,51.33,3.109,110.98,9226.82,42.99,0.634
R00014015,M0039,2024-03-24T12:00:00,48.18,3.353,111.17,9230.12,44.79,0.549
R00014016,M0039,2024-03-24T18:00:00,46.08,3.279,109.3,9233.96,41.11,0.642
R00014017,M0039,2024-03-25T00:00:00,45.44,2.899,106.93,9237.51,38.05,0.59
R00014018,M0039,2024-03-25T06:00:00,49.42,3.109,107.16,9241.58,40.24,0.679
R00014019,M0039,2024-03-25T12:00:00,48.61,2.768,114.21,9244.7,37.55,0.521
R00014020,M0039,2024-03-25T18:00:00,46.21,2.997,110.34,9249.03,45.16,0.722
R00014021,M0039,2024-03-26T00:00:00,50.71,3.064,105.49,9252.2,39.43,0.528
R00014022,M0039,2024-03-26T06:00:00,49.57,2.96,108.25,9255.81,44.41,0.601
R00014023,M0039,2024-03-26T12:00:00,48.37,2.859,110.41,9259.39,44.97,0.597
R00014024,M0039,2024-03-26T18:00:00,50.5,3.127,108.14,9263.25,44.66,0.643
R00014025,M0039,2024-03-27T00:00:00,50.03,3.034,104.02,9266.68,41.54,0.572
R00014026,M0039,2024-03-27T06:00:00,49.1,3.136,108.84,9271.12,43.96,0.741
R00014027,M0039,2024-03-27T12:00:00,47.72,2.888,106.94,9274.36,35.9,0.54
R00014028,M0039,2024-03-27T18:00:00,44.42,2.847,116.01,9276.99,36.87,0.437
R00014029,M0039,2024-03-28T00:00:00,44.84,3.047,111.72,9280.05,39.81,0.51
R00014030,M0039,2024-03-28T06:00:00,48.85,3.31,107.46,9283.75,40.57,0.618
R00014031,M0039,2024-03-28T12:00:00,46.65,2.986,106.82,9286.56,36.79,0.468
R00014032,M0039,2024-03-28T18:00:00,42.37,2.845,105.99,9289.41,40.67,0.475
R00014033,M0039,2024-03-29T00:00:00,48.17,3.087,114.21,9293.51,40.17,0.684
R00014034,M0039,2024-03-29T06:00:00,50.99,3.186,107.0,9296.86,46.76,0.558
R00014035,M0039,2024-03-29T12:00:00,42.78,3.288,111.69,9299.45,38.43,0.431
R00014036,M0039,2024-03-29T18:00:00,45.02,3.484,109.11,9303.46,39.06,0.669
R00014037,M0039,2024-03-30T00:00:00,45.86,2.923,107.45,9306.29,39.68,0.471
R00014038,M0039,2024-03-30T06:00:00,50.13,3.742,106.74,9310.14,40.89,0.641
R00014039,M0039,2024-03-30T12:00:00,46.76,3.573,113.78,9314.41,41.82,0.712
R00014040,M0039,2024-03-30T18:00:00,44.85,3.102,108.38,9319.55,38.53,0.857
R00014041,M0040,2024-01-01T00:00:00,51.82,3.149,92.92,7442.19,44.39,0.459
R00014042,M0040,2024-01-01T06:00:00,55.73,3.33,95.68,7446.04,46.55,0.641
R00014043,M0040,2024-01-01T12:00:00,50.37,3.149,93.16,7448.77,38.11,0.454
R00014044,M0040,2024-01-01T18:00:00,53.28,3.768,92.05,7452.75,46.26,0.664
R00014045,M0040,2024-01-02T00:00:00,52.05,3.574,98.75,7455.96,42.04,0.536
R00014046,M0040,2024-01-02T06:00:00,56.2,3.214,82.15,7459.1,44.93,0.523
R00014047,M0040,2024-01-02T12:00:00,51.2,3.361,86.28,7462.05,43.62,0.492
R00014048,M0040,2024-01-02T18:00:00,48.19,3.202,88.0,7464.53,37.49,0.413
R00014049,M0040,2024-01-03T00:00:00,53.27,3.316,96.66,7468.23,51.89,0.617
R00014050,M0040,2024-01-03T06:00:00,49.26,3.486,88.21,7470.73,41.82,0.416
R00014051,M0040,2024-01-03T12:00:00,52.48,3.375,101.04,7474.61,42.06,0.647
R00014052,M0040,2024-01-03T18:00:00,48.92,3.459,96.98,7478.93,42.21,0.72
R00014053,M0040,2024-01-04T00:00:00,52.83,3.426,92.18,7483.05,41.69,0.687
R00014054,M0040,2024-01-04T06:00:00,52.31,3.582,100.21,7485.86,42.11,0.467
R00014055,M0040,2024-01-04T12:00:00,50.21,3.939,93.03,7489.33,41.84,0.579
R00014056,M0040,2024-01-04T18:00:00,49.71,3.287,88.46,7492.48,43.23,0.525
R00014057,M0040,2024-01-05T00:00:00,52.87,3.592,93.69,7495.23,40.81,0.457
R00014058,M0040,2024-01-05T06:00:00,54.35,3.573,100.3,7498.23,44.54,0.5
R00014059,M0040,2024-01-05T12:00:00,50.53,3.85,96.36,7501.71,42.52,0.579
R00014060,M0040,2024-01-05T18:00:00,49.7,3.476,96.59,7505.19,45.62,0.581
R00014061,M0040,2024-01-06T00:00:00,48.26,3.201,90.23,7507.88,42.76,0.448
R00014062,M0040,2024-01-06T06:00:00,57.5,3.646,94.85,7511.69,46.2,0.636
R00014063,M0040,2024-01-06T12:00:00,50.86,3.411,99.56,7515.43,41.29,0.623
R00014064,M0040,2024-01-06T18:00:00,51.34,3.727,90.98,7518.75,43.55,0.553
R00014065,M0040,2024-01-07T00:00:00,51.69,3.872,91.15,7522.21,40.98,0.577
R00014066,M0040,2024-01-07T06:00:00,53.12,3.628,92.88,7525.6,47.58,0.565
R00014067,M0040,2024-01-07T12:00:00,51.11,3.245,90.66,7528.65,38.53,0.507
R00014068,M0040,2024-01-07T18:00:00,48.35,3.983,98.45,7533.32,39.07,0.779
R00014069,M0040,2024-01-08T00:00:00,54.1,3.572,94.85,7537.31,44.37,0.665
R00014070,M0040,2024-01-08T06:00:00,52.44,3.208,91.53,7540.26,43.46,0.491
R00014071,M0040,2024-01-08T12:00:00,52.85,3.346,96.31,7543.64,44.89,0.563
R00014072,M0040,2024-01-08T18:00:00,49.82,3.293,90.6,7545.81,41.32,0.362
R00014073,M0040,2024-01-09T00:00:00,51.85,3.466,94.8,7549.37,41.39,0.593
R00014074,M0040,2024-01-09T06:00:00,56.44,3.325,92.85,7553.58,43.58,0.701
R00014075,M0040,2024-01-09T12:00:00,52.87,3.422,97.09,7558.16,38.38,0.764
R00014076,M0040,2024-01-09T18:00:00,53.56,4.122,87.52,7561.04,43.37,0.479
R00014077,M0040,2024-01-10T00:00:00,50.29,3.541,92.48,7563.86,42.6,0.471
R00014078,M0040,2024-01-10T06:00:00,52.82,3.6,94.91,7567.61,46.03,0.624
R00014079,M0040,2024-01-10T12:00:00,51.9,3.332,95.6,7571.28,45.51,0.612
R00014080,M0040,2024-01-10T18:00:00,50.8,3.433,87.37,7574.84,39.48,0.594
R00014081,M0040,2024-01-11T00:00:00,50.68,3.336,94.15,7578.46,47.37,0.604
R00014082,M0040,2024-01-11T06:00:00,50.27,3.28,97.72,7581.83,42.94,0.561
R00014083,M0040,2024-01-11T12:00:00,51.2,3.412,91.19,7585.61,41.26,0.631
R00014084,M0040,2024-01-11T18:00:00,51.81,4.214,94.38,7588.96,45.26,0.557
R00014085,M0040,2024-01-12T00:00:00,49.96,3.548,92.24,7590.84,40.72,0.315
R00014086,M0040,2024-01-12T06:00:00,57.75,3.749,96.32,7596.24,48.07,0.899
R00014087,M0040,2024-01-12T12:00:00,57.26,3.6,89.72,7601.13,46.71,0.815
R00014088,M0040,2024-01-12T18:00:00,53.9,3.328,93.36,7605.11,46.28,0.664
R00014089,M0040,2024-01-13T00:00:00,51.21,3.145,92.93,7607.98,44.25,0.478
R00014090,M0040,2024-01-13T06:00:00,53.38,3.353,105.11,7611.82,40.62,0.639
R00014091,M0040,2024-01-13T12:00:00,48.92,3.165,96.68,7614.06,39.87,0.373
R00014092,M0040,2024-01-13T18:00:00,48.78,3.781,99.59,7617.17,41.46,0.518
R00014093,M0040,2024-01-14T00:00:00,53.75,3.729,93.35,7620.79,42.4,0.604
R00014094,M0040,2024-01-14T06:00:00,53.73,3.417,89.19,7624.26,44.42,0.578
R00014095,M0040,2024-01-14T12:00:00,55.95,3.605,101.86,7628.61,43.31,0.726
R00014096,M0040,2024-01-14T18:00:00,52.24,3.431,99.51,7632.19,40.94,0.596
R00014097,M0040,2024-01-15T00:00:00,51.71,3.607,92.97,7635.55,43.5,0.56
R00014098,M0040,2024-01-15T06:00:00,54.43,3.464,89.53,7638.86,42.81,0.552
R00014099,M0040,2024-01-15T12:00:00,51.27,3.417,88.12,7641.73,41.21,0.479
R00014100,M0040,2024-01-15T18:00:00,48.63,3.806,97.07,7646.65,40.0,0.819
R00014101,M0040,2024-01-16T00:00:00,54.93,3.432,90.49,7650.04,40.66,0.566
R00014102,M0040,2024-01-16T06:00:00,53.03,3.894,92.53,7652.94,43.4,0.483
R00014103,M0040,2024-01-16T12:00:00,50.66,4.046,99.45,7656.39,44.7,0.575
R00014104,M0040,2024-01-16T18:00:00,51.44,3.727,89.12,7660.6,43.93,0.702
R00014105,M0040,2024-01-17T00:00:00,54.72,3.415,96.05,7664.42,44.79,0.637
R00014106,M0040,2024-01-17T06:00:00,52.07,3.271,95.88,7666.92,42.92,0.417
R00014107,M0040,2024-01-17T12:00:00,53.91,3.431,100.21,7671.4,41.93,0.746
R00014108,M0040,2024-01-17T18:00:00,48.58,3.591,89.62,7674.69,40.22,0.548
R00014109,M0040,2024-01-18T00:00:00,51.69,3.332,95.02,7678.29,37.8,0.601
R00014110,M0040,2024-01-18T06:00:00,52.79,3.813,95.01,7681.87,44.15,0.597
R00014111,M0040,2024-01-18T12:00:00,53.44,3.475,90.37,7685.45,43.59,0.596
R00014112,M0040,2024-01-18T18:00:00,54.68,3.239,93.48,7688.63,41.52,0.529
R00014113,M0040,2024-01-19T00:00:00,48.59,3.265,92.02,7691.39,42.75,0.461
R00014114,M0040,2024-01-19T06:00:00,52.95,3.25,92.99,7694.66,44.63,0.544
R00014115,M0040,2024-01-19T12:00:00,52.75,3.717,94.26,7699.02,44.72,0.728
R00014116,M0040,2024-01-19T18:00:00,48.82,3.656,93.94,7701.55,38.65,0.42
R00014117,M0040,2024-01-20T00:00:00,51.48,3.672,93.42,7704.74,40.42,0.533
R00014118,M0040,2024-01-20T06:00:00,56.91,3.725,95.44,7709.14,46.79,0.733
R00014119,M0040,2024-01-20T12:00:00,52.77,3.742,89.71,7712.44,44.39,0.551
R00014120,M0040,2024-01-20T18:00:00,48.43,3.119,93.29,7714.73,41.09,0.382
R00014121,M0040,2024-01-21T00:00:00,50.37,3.604,101.6,7719.02,42.24,0.714
R00014122,M0040,2024-01-21T06:00:00,53.82,3.225,92.66,7722.11,46.0,0.515
R00014123,M0040,2024-01-21T12:00:00,53.05,4.242,94.75,7727.16,47.72,0.841
R00014124,M0040,2024-01-21T18:00:00,48.24,3.246,96.25,7729.95,40.86,0.465
R00014125,M0040,2024-01-22T00:00:00,48.91,3.684,93.77,7732.34,41.48,0.399
R00014126,M0040,2024-01-22T06:00:00,54.25,3.501,94.76,7735.91,47.06,0.594
R00014127,M0040,2024-01-22T12:00:00,50.52,3.391,92.12,7739.76,44.39,0.642
R00014128,M0040,2024-01-22T18:00:00,50.04,3.251,90.12,7742.55,41.62,0.464
R00014129,M0040,2024-01-23T00:00:00,53.3,3.375,89.32,7745.88,42.8,0.556
R00014130,M0040,2024-01-23T06:00:00,55.16,3.311,97.43,7749.52,41.35,0.608
R00014131,M0040,2024-01-23T12:00:00,53.73,3.465,98.86,7753.65,44.9,0.688
R00014132,M0040,2024-01-23T18:00:00,49.82,3.575,97.22,7757.97,43.1,0.721
R00014133,M0040,2024-01-24T00:00:00,54.48,3.71,93.47,7760.5,42.23,0.422
R00014134,M0040,2024-01-24T06:00:00,54.23,3.668,103.48,7763.55,43.28,0.507
R00014135,M0040,2024-01-24T12:00:00,51.67,3.336,90.45,7766.79,39.55,0.541
R00014136,M0040,2024-01-24T18:00:00,50.76,3.803,89.7,7770.12,45.31,0.554
R00014137,M0040,2024-01-25T00:00:00,51.69,3.758,95.41,7773.53,43.9,0.569
R00014138,M0040,2024-01-25T06:00:00,54.9,3.967,94.85,7778.51,45.63,0.829
R00014139,M0040,2024-01-25T12:00:00,53.11,3.124,92.51,7780.88,41.3,0.395
R00014140,M0040,2024-01-25T18:00:00,49.3,3.402,90.59,7784.51,41.58,0.606
R00014141,M0040,2024-01-26T00:00:00,54.86,3.341,99.37,7788.32,44.2,0.635
R00014142,M0040,2024-01-26T06:00:00,56.94,3.182,96.78,7791.18,42.73,0.477
R00014143,M0040,2024-01-26T12:00:00,53.07,3.27,102.18,7795.01,44.26,0.637
R00014144,M0040,2024-01-26T18:00:00,52.82,3.825,88.14,7798.24,45.61,0.539
R00014145,M0040,2024-01-27T00:00:00,51.38,3.381,98.26,7801.87,40.47,0.605
R00014146,M0040,2024-01-27T06:00:00,53.98,3.323,96.38,7805.29,39.37,0.57
R00014147,M0040,2024-01-27T12:00:00,49.25,3.284,90.47,7809.13,42.2,0.639
R00014148,M0040,2024-01-27T18:00:00,50.87,3.511,89.6,7813.05,42.87,0.653
R00014149,M0040,2024-01-28T00:00:00,52.5,3.339,98.98,7816.26,42.83,0.535
R00014150,M0040,2024-01-28T06:00:00,53.68,3.562,97.19,7820.35,42.93,0.681
R00014151,M0040,2024-01-28T12:00:00,53.42,3.239,90.24,7822.84,41.71,0.415
R00014152,M0040,2024-01-28T18:00:00,50.87,3.144,93.38,7825.69,43.79,0.476
R00014153,M0040,2024-01-29T00:00:00,54.91,3.24,88.38,7829.24,41.99,0.591
R00014154,M0040,2024-01-29T06:00:00,53.72,3.693,94.09,7832.24,43.23,0.5
R00014155,M0040,2024-01-29T12:00:00,52.91,3.343,96.77,7835.52,41.5,0.547
R00014156,M0040,2024-01-29T18:00:00,51.15,3.644,100.53,7840.48,46.07,0.828
R00014157,M0040,2024-01-30T00:00:00,52.93,3.316,95.04,7843.54,43.24,0.509
R00014158,M0040,2024-01-30T06:00:00,57.87,3.821,99.16,7848.7,44.85,0.86
R00014159,M0040,2024-01-30T12:00:00,51.54,3.258,94.5,7852.3,38.91,0.6
R00014160,M0040,2024-01-30T18:00:00,50.41,3.523,90.78,7855.59,40.6,0.549
R00014161,M0040,2024-01-31T00:00:00,51.11,3.543,98.3,7858.51,43.9,0.486
R00014162,M0040,2024-01-31T06:00:00,54.71,3.764,91.79,7863.78,49.23,0.879
R00014163,M0040,2024-01-31T12:00:00,51.9,3.652,98.44,7867.12,41.09,0.556
R00014164,M0040,2024-01-31T18:00:00,52.73,3.343,95.08,7870.53,44.14,0.568
R00014165,M0040,2024-02-01T00:00:00,54.16,3.433,87.79,7874.94,46.08,0.735
R00014166,M0040,2024-02-01T06:00:00,57.09,3.441,92.01,7878.53,42.55,0.599
R00014167,M0040,2024-02-01T12:00:00,52.68,3.245,89.06,7881.9,36.92,0.561
R00014168,M0040,2024-02-01T18:00:00,45.64,3.483,94.09,7884.75,42.85,0.475
R00014169,M0040,2024-02-02T00:00:00,48.95,3.147,90.14,7886.61,40.12,0.311
R00014170,M0040,2024-02-02T06:00:00,53.5,3.679,103.57,7890.34,41.96,0.621
R00014171,M0040,2024-02-02T12:00:00,56.31,3.812,92.21,7894.43,45.23,0.682
R00014172,M0040,2024-02-02T18:00:00,48.35,3.26,94.22,7896.77,37.74,0.389
R00014173,M0040,2024-02-03T00:00:00,52.57,3.393,97.26,7900.3,42.18,0.588
R00014174,M0040,2024-02-03T06:00:00,51.96,3.525,97.95,7903.99,39.74,0.616
R00014175,M0040,2024-02-03T12:00:00,52.07,4.001,92.98,7907.97,45.93,0.663
R00014176,M0040,2024-02-03T18:00:00,54.94,3.753,99.08,7912.97,45.06,0.834
R00014177,M0040,2024-02-04T00:00:00,53.51,3.25,94.35,7916.05,39.36,0.513
R00014178,M0040,2024-02-04T06:00:00,51.85,3.318,95.94,7918.89,45.76,0.474
R00014179,M0040,2024-02-04T12:00:00,54.59,3.232,93.48,7921.75,42.88,0.476
R00014180,M0040,2024-02-04T18:00:00,51.71,3.609,93.3,7925.39,43.44,0.608
R00014181,M0040,2024-02-05T00:00:00,52.77,3.237,90.25,7928.27,39.78,0.48
R00014182,M0040,2024-02-05T06:00:00,56.29,3.793,89.24,7931.86,47.42,0.598
R00014183,M0040,2024-02-05T12:00:00,55.01,3.461,93.44,7935.87,46.32,0.668
R00014184,M0040,2024-02-05T18:00:00,47.13,3.302,89.19,7937.65,36.03,0.297
R00014185,M0040,2024-02-06T00:00:00,50.89,3.267,94.59,7940.75,39.21,0.518
R00014186,M0040,2024-02-06T06:00:00,53.54,3.833,93.33,7943.93,44.54,0.53
R00014187,M0040,2024-02-06T12:00:00,50.38,3.344,99.39,7947.91,38.85,0.663
R00014188,M0040,2024-02-06T18:00:00,47.78,3.374,90.95,7951.39,41.82,0.579
R00014189,M0040,2024-02-07T00:00:00,49.82,3.731,94.43,7954.67,44.45,0.548
R00014190,M0040,2024-02-07T06:00:00,52.64,3.477,90.2,7957.43,42.65,0.46
R00014191,M0040,2024-02-07T12:00:00,48.11,3.242,92.36,7960.87,40.56,0.573
R00014192,M0040,2024-02-07T18:00:00,47.74,3.445,91.38,7963.87,42.03,0.501
R00014193,M0040,2024-02-08T00:00:00,52.02,3.245,91.46,7966.98,44.32,0.518
R00014194,M0040,2024-02-08T06:00:00,52.79,3.578,94.2,7970.22,38.28,0.539
R00014195,M0040,2024-02-08T12:00:00,53.27,3.019,91.01,7971.94,36.59,0.288
R00014196,M0040,2024-02-08T18:00:00,48.49,3.322,91.11,7975.33,40.56,0.564
R00014197,M0040,2024-02-09T00:00:00,52.92,3.264,94.59,7978.93,39.36,0.601
R00014198,M0040,2024-02-09T06:00:00,54.27,3.244,99.58,7982.36,42.93,0.571
R00014199,M0040,2024-02-09T12:00:00,51.37,3.308,86.29,7984.96,41.06,0.434
R00014200,M0040,2024-02-09T18:00:00,50.64,3.733,98.04,7989.42,48.67,0.742
R00014201,M0040,2024-02-10T00:00:00,52.57,3.295,95.47,7993.2,42.62,0.63
R00014202,M0040,2024-02-10T06:00:00,54.45,3.401,86.47,7996.34,40.86,0.524
R00014203,M0040,2024-02-10T12:00:00,52.62,3.638,92.81,8000.91,46.32,0.761
R00014204,M0040,2024-02-10T18:00:00,54.0,3.72,97.16,8004.65,43.26,0.624
R00014205,M0040,2024-02-11T00:00:00,51.22,3.127,91.42,8007.36,42.88,0.451
R00014206,M0040,2024-02-11T06:00:00,54.01,3.764,94.48,8010.89,41.56,0.589
R00014207,M0040,2024-02-11T12:00:00,53.15,3.409,91.28,8015.05,46.57,0.693
R00014208,M0040,2024-02-11T18:00:00,50.25,3.477,97.17,8019.64,39.53,0.766
R00014209,M0040,2024-02-12T00:00:00,49.18,3.227,102.57,8023.09,38.3,0.575
R00014210,M0040,2024-02-12T06:00:00,58.12,3.391,97.62,8027.81,45.85,0.786
R00014211,M0040,2024-02-12T12:00:00,52.25,3.456,95.41,8031.0,42.9,0.531
R00014212,M0040,2024-02-12T18:00:00,50.93,3.388,97.34,8033.77,40.79,0.463
R00014213,M0040,2024-02-13T00:00:00,56.48,3.325,95.37,8037.93,46.6,0.693
R00014214,M0040,2024-02-13T06:00:00,50.34,3.226,90.81,8039.98,40.89,0.342
R00014215,M0040,2024-02-13T12:00:00,50.0,3.651,95.51,8043.64,42.74,0.609
R00014216,M0040,2024-02-13T18:00:00,49.62,3.351,90.33,8047.44,37.41,0.634
R00014217,M0040,2024-02-14T00:00:00,54.96,3.402,87.89,8050.76,45.16,0.554
R00014218,M0040,2024-02-14T06:00:00,54.42,3.413,91.66,8053.93,44.51,0.527
R00014219,M0040,2024-02-14T12:00:00,48.8,3.404,90.83,8057.39,38.34,0.576
R00014220,M0040,2024-02-14T18:00:00,51.0,3.154,86.21,8060.31,39.2,0.487
R00014221,M0040,2024-02-15T00:00:00,52.17,3.337,96.89,8063.8,43.6,0.582
R00014222,M0040,2024-02-15T06:00:00,52.48,3.244,85.59,8066.9,43.08,0.517
R00014223,M0040,2024-02-15T12:00:00,53.47,3.713,94.31,8069.55,39.17,0.442
R00014224,M0040,2024-02-15T18:00:00,50.65,3.488,96.74,8072.6,43.54,0.509
R00014225,M0040,2024-02-16T00:00:00,54.15,3.492,93.24,8076.61,45.78,0.668
R00014226,M0040,2024-02-16T06:00:00,54.34,3.515,92.72,8080.81,42.86,0.7
R00014227,M0040,2024-02-16T12:00:00,54.32,3.424,94.23,8084.58,48.1,0.629
R00014228,M0040,2024-02-16T18:00:00,52.69,3.607,94.79,8088.05,41.43,0.578
R00014229,M0040,2024-02-17T00:00:00,50.23,3.164,91.43,8090.92,36.83,0.478
R00014230,M0040,2024-02-17T06:00:00,52.64,3.798,95.35,8094.11,45.0,0.532
R00014231,M0040,2024-02-17T12:00:00,55.44,3.671,90.38,8098.0,45.06,0.648
R00014232,M0040,2024-02-17T18:00:00,50.53,3.506,92.93,8101.4,44.54,0.567
R00014233,M0040,2024-02-18T00:00:00,50.84,3.545,80.37,8104.37,38.53,0.495
R00014234,M0040,2024-02-18T06:00:00,56.39,3.75,98.34,8108.44,40.73,0.678
R00014235,M0040,2024-02-18T12:00:00,50.75,3.502,99.97,8111.24,40.98,0.467
R00014236,M0040,2024-02-18T18:00:00,52.1,4.005,98.46,8114.67,41.41,0.572
R00014237,M0040,2024-02-19T00:00:00,51.6,3.791,97.19,8118.73,41.73,0.676
R00014238,M0040,2024-02-19T06:00:00,55.54,3.461,95.1,8122.94,43.96,0.702
R00014239,M0040,2024-02-19T12:00:00,56.29,3.946,93.85,8126.83,41.56,0.648
R00014240,M0040,2024-02-19T18:00:00,50.29,3.276,96.94,8129.95,43.14,0.52
R00014241,M0040,2024-02-20T00:00:00,51.54,3.472,90.55,8133.92,43.75,0.662
R00014242,M0040,2024-02-20T06:00:00,56.31,4.178,96.56,8137.97,44.36,0.675
R00014243,M0040,2024-02-20T12:00:00,50.74,3.533,92.07,8141.84,41.58,0.645
R00014244,M0040,2024-02-20T18:00:00,49.92,3.63,97.54,8145.85,42.61,0.668
R00014245,M0040,2024-02-21T00:00:00,54.07,3.475,99.85,8149.03,39.95,0.53
R00014246,M0040,2024-02-21T06:00:00,53.02,3.378,90.15,8152.32,41.39,0.548
R00014247,M0040,2024-02-21T12:00:00,49.01,3.932,93.61,8155.82,48.16,0.585
R00014248,M0040,2024-02-21T18:00:00,49.8,3.385,96.31,8159.38,41.7,0.592
R00014249,M0040,2024-02-22T00:00:00,49.09,3.48,91.63,8162.41,42.41,0.506
R00014250,M0040,2024-02-22T06:00:00,54.09,3.83,94.08,8166.59,44.77,0.696
R00014251,M0040,2024-02-22T12:00:00,51.5,3.486,92.98,8170.4,43.86,0.634
R00014252,M0040,2024-02-22T18:00:00,54.88,3.978,94.29,8174.47,44.1,0.679
R00014253,M0040,2024-02-23T00:00:00,49.56,3.213,89.7,8177.54,38.83,0.511
R00014254,M0040,2024-02-23T06:00:00,54.85,3.161,87.92,8180.33,44.91,0.465
R00014255,M0040,2024-02-23T12:00:00,52.11,3.603,91.74,8184.6,44.48,0.711
R00014256,M0040,2024-02-23T18:00:00,51.21,3.775,98.86,8188.68,43.59,0.68
R00014257,M0040,2024-02-24T00:00:00,52.78,3.572,89.51,8192.03,40.57,0.558
R00014258,M0040,2024-02-24T06:00:00,53.88,3.536,98.79,8195.48,42.81,0.575
R00014259,M0040,2024-02-24T12:00:00,53.15,3.448,88.14,8199.17,44.7,0.616
R00014260,M0040,2024-02-24T18:00:00,50.84,3.556,93.5,8202.1,41.55,0.489
R00014261,M0040,2024-02-25T00:00:00,51.93,3.752,101.45,8206.99,46.42,0.814
R00014262,M0040,2024-02-25T06:00:00,53.23,3.662,92.42,8210.63,42.76,0.606
R00014263,M0040,2024-02-25T12:00:00,50.77,3.37,96.85,8213.61,38.86,0.498
R00014264,M0040,2024-02-25T18:00:00,50.97,3.292,96.7,8217.33,43.24,0.619
R00014265,M0040,2024-02-26T00:00:00,54.01,4.103,102.24,8220.85,47.39,0.587
R00014266,M0040,2024-02-26T06:00:00,53.44,3.386,96.56,8225.44,43.53,0.766
R00014267,M0040,2024-02-26T12:00:00,52.66,3.667,96.86,8229.02,45.03,0.597
R00014268,M0040,2024-02-26T18:00:00,47.69,3.199,90.18,8232.03,40.87,0.503
R00014269,M0040,2024-02-27T00:00:00,54.24,3.395,89.92,8234.99,43.4,0.493
R00014270,M0040,2024-02-27T06:00:00,51.53,3.663,93.41,8237.42,44.21,0.404
R00014271,M0040,2024-02-27T12:00:00,54.04,3.484,91.86,8240.61,45.51,0.533
R00014272,M0040,2024-02-27T18:00:00,51.58,3.675,94.44,8244.56,44.21,0.659
R00014273,M0040,2024-02-28T00:00:00,55.03,3.322,92.6,8247.59,44.06,0.505
R00014274,M0040,2024-02-28T06:00:00,55.49,4.231,101.31,8251.52,49.57,0.653
R00014275,M0040,2024-02-28T12:00:00,53.18,3.771,96.11,8255.82,45.23,0.718
R00014276,M0040,2024-02-28T18:00:00,51.72,3.644,86.45,8259.76,43.38,0.657
R00014277,M0040,2024-02-29T00:00:00,53.01,3.436,91.86,8262.44,44.65,0.446
R00014278,M0040,2024-02-29T06:00:00,56.26,3.603,90.65,8266.78,43.6,0.724
R00014279,M0040,2024-02-29T12:00:00,49.56,3.161,96.65,8269.38,42.77,0.433
R00014280,M0040,2024-02-29T18:00:00,49.19,3.157,83.58,8271.63,41.97,0.376
R00014281,M0040,2024-03-01T00:00:00,51.62,3.403,95.27,8275.64,44.02,0.668
R00014282,M0040,2024-03-01T06:00:00,52.12,3.547,99.1,8278.69,45.38,0.509
R00014283,M0040,2024-03-01T12:00:00,49.99,3.499,87.41,8281.45,45.69,0.46
R00014284,M0040,2024-03-01T18:00:00,51.22,3.278,92.53,8284.45,41.3,0.499
R00014285,M0040,2024-03-02T00:00:00,52.08,3.517,98.72,8288.17,42.0,0.62
R00014286,M0040,2024-03-02T06:00:00,51.32,3.425,94.26,8291.79,42.31,0.602
R00014287,M0040,2024-03-02T12:00:00,52.98,3.468,85.84,8295.19,43.72,0.568
R00014288,M0040,2024-03-02T18:00:00,49.36,3.685,87.06,8298.47,41.98,0.545
